Session_ID,Student_ID,HRV,Skin_Temperature,Expression_Joy,Expression_Confusion,Steps,Emotion,Engagement_Level,Session_Duration,Learning_Phase,Start_Time,End_Time,Learning_Outcome,HRV_Frequency_Feature,Skin_Temperature_Frequency_Feature,Emotion_Label,Learning_Phase_Label
320.0,194.0,-0.24131865352336,-2.051811342058613,0.8021810534790333,0.7583809320899072,168.0,Happiness,4.0,39.0,Introduction,2024-12-09 12:07:00,2024-12-09 12:52:00,Successful,30.702010483075647,50.526416953281895,2.0,1.0
321.0,125.0,0.5882958579108756,-1.0629993725859088,0.491840412920342,0.6417729230850993,613.0,Interest,2.0,26.0,Introduction,2024-12-09 13:08:00,2024-12-09 14:04:00,Unsuccessful,63.63207739715372,24.35254602449927,3.0,1.0
322.0,156.0,1.257542982441866,2.7660053354641407,0.0287724264213902,0.0286760350781117,128.0,Boredom,5.0,28.0,Conclusion,2024-12-09 08:51:00,2024-12-09 09:41:00,Unsuccessful,39.78455135619821,29.513736567619198,0.0,0.0
323.0,126.0,-0.3006478034985507,-0.8738697358642801,0.3805515036491533,0.3809396604549826,143.0,Interest,4.0,40.0,Conclusion,2024-12-09 12:27:00,2024-12-09 12:53:00,Successful,31.49496479630484,58.61631584162868,3.0,0.0
324.0,175.0,-0.7237240923128011,0.5523227165432868,0.9700170396242468,0.1100588600779711,738.0,Boredom,4.0,57.0,Conclusion,2024-12-09 10:06:00,2024-12-09 10:53:00,Successful,22.510094433707657,19.871412565616502,0.0,0.0
325.0,181.0,0.434175645167666,0.52023181285418,0.0509162607296239,0.0926596468565346,478.0,Happiness,5.0,20.0,Practice,2024-12-09 13:05:00,2024-12-09 13:35:00,Unsuccessful,65.21322153447622,31.27341441657745,2.0,2.0
326.0,137.0,0.6256395913926273,0.0208817164121864,0.3768785320320164,0.790288350082755,534.0,Happiness,1.0,45.0,Practice,2024-12-09 11:23:00,2024-12-09 11:59:00,Unsuccessful,33.05967323636224,35.206339482391286,2.0,2.0
327.0,165.0,-0.1255231640002979,0.6690197321698561,0.414515442323751,0.293549803091974,380.0,Interest,5.0,35.0,Introduction,2024-12-09 12:43:00,2024-12-09 13:11:00,Successful,16.382052855695026,57.83995091864913,3.0,1.0
328.0,165.0,0.1468908080785172,0.2583808255732843,0.1970664980500683,0.1007897846180621,716.0,Confusion,5.0,19.0,Conclusion,2024-12-09 11:28:00,2024-12-09 11:44:00,Unsuccessful,6.175799367212483,9.550783307956667,1.0,0.0
329.0,110.0,-1.0530987276523451,0.1055337567080593,0.8624695853363077,0.8574367876470704,190.0,Confusion,1.0,20.0,Introduction,2024-12-09 11:23:00,2024-12-09 11:39:00,Unsuccessful,14.20902148621437,19.941007100425075,1.0,1.0
330.0,177.0,0.984573425149004,0.3193320415646029,0.5541205226085848,0.3728145365813403,983.0,Happiness,5.0,39.0,Conclusion,2024-12-09 08:31:00,2024-12-09 08:52:00,Successful,55.31440436175845,23.01310641376409,2.0,0.0
331.0,167.0,-1.0961483520559625,-0.6355507991930999,0.4632556494524065,0.7568420814878382,169.0,Happiness,5.0,17.0,Conclusion,2024-12-09 08:34:00,2024-12-09 09:30:00,Unsuccessful,27.11305527941097,35.27940972143863,2.0,0.0
332.0,185.0,0.9138249404449472,0.1749035798377042,0.234906772241534,0.8429633194166466,851.0,Boredom,2.0,59.0,Conclusion,2024-12-09 09:42:00,2024-12-09 10:08:00,Unsuccessful,69.08516286836648,60.62894369489004,0.0,0.0
333.0,170.0,-0.0190507752644885,0.909761101156228,0.6343894248928952,0.9966888221034088,750.0,Happiness,1.0,25.0,Introduction,2024-12-09 14:31:00,2024-12-09 15:08:00,Unsuccessful,38.77742613812906,8.512776188753621,2.0,1.0
334.0,128.0,1.2483243678210036,-0.1363303915991061,0.9635909971686832,0.373097596348852,317.0,Happiness,2.0,27.0,Conclusion,2024-12-09 11:10:00,2024-12-09 11:47:00,Unsuccessful,36.848118042163854,9.073470165848793,2.0,0.0
335.0,185.0,0.0623235100924159,-0.8378826902143572,0.5389060668235651,0.8126752402137329,104.0,Interest,2.0,38.0,Practice,2024-12-09 10:12:00,2024-12-09 10:52:00,Unsuccessful,37.21346310846093,23.718375908663216,3.0,2.0
336.0,166.0,-0.6325422433468545,0.0575479701480153,0.155049926566008,0.7757529137180138,786.0,Interest,1.0,29.0,Practice,2024-12-09 14:21:00,2024-12-09 14:58:00,Unsuccessful,7.20376384466337,18.176904315382995,3.0,2.0
337.0,193.0,0.6787835708179941,-0.6181050821731949,0.5813153960281993,0.8946395306869734,766.0,Boredom,2.0,54.0,Introduction,2024-12-09 09:53:00,2024-12-09 10:43:00,Unsuccessful,46.97644233535602,18.97138233717756,0.0,1.0
338.0,112.0,-0.0727669831680016,-1.2251940216143964,0.4776979214388652,0.4123210038631228,516.0,Confusion,3.0,24.0,Practice,2024-12-09 11:52:00,2024-12-09 12:44:00,Unsuccessful,28.35636709419496,32.110086744633826,1.0,2.0
339.0,163.0,0.4931916532217667,0.36216929029159,0.0936393769088628,0.3800298112100486,314.0,Confusion,5.0,17.0,Conclusion,2024-12-09 10:20:00,2024-12-09 10:37:00,Unsuccessful,12.406876904787833,81.559349950295,1.0,0.0
340.0,130.0,0.2812536601546967,1.4732200644589462,0.55057635675713,0.6866546669191896,355.0,Interest,3.0,47.0,Introduction,2024-12-09 10:33:00,2024-12-09 11:19:00,Unsuccessful,17.444993924603303,45.19415690079097,3.0,1.0
341.0,166.0,-0.3638277266186445,-0.4336760154108108,0.413978790778277,0.8079295084930992,546.0,Interest,2.0,49.0,Practice,2024-12-09 08:25:00,2024-12-09 08:57:00,Unsuccessful,52.25335076510528,34.84254807251745,3.0,2.0
342.0,106.0,0.2721538482215372,0.2139754417821061,0.0564043284364476,0.0329162002046788,514.0,Confusion,4.0,28.0,Introduction,2024-12-09 08:18:00,2024-12-09 08:49:00,Unsuccessful,39.64535626664064,32.10728497889075,1.0,1.0
343.0,157.0,1.2072552035042643,0.7877910962177566,0.5065246777079828,0.9022920247042668,184.0,Interest,5.0,59.0,Introduction,2024-12-09 08:51:00,2024-12-09 09:47:00,Successful,40.066696895442846,18.52073779018402,3.0,1.0
344.0,191.0,-1.5867944058880803,0.776605611495847,0.2903514451176345,0.4296682737294792,672.0,Confusion,4.0,24.0,Practice,2024-12-09 10:37:00,2024-12-09 11:29:00,Unsuccessful,28.876735748857342,4.79862484223885,1.0,2.0
345.0,112.0,-0.8789145339075396,1.490670904663193,0.3771364239916256,0.6981412308004977,172.0,Happiness,1.0,17.0,Introduction,2024-12-09 08:51:00,2024-12-09 09:23:00,Unsuccessful,47.4430395018297,6.394729450108354,2.0,1.0
346.0,176.0,-2.085998044854506,-0.47090412052669,0.2768903334607721,0.734641045877412,866.0,Interest,5.0,54.0,Conclusion,2024-12-09 11:04:00,2024-12-09 11:42:00,Successful,12.748861015174567,5.883187850423539,3.0,0.0
347.0,188.0,0.3224894222883012,-1.6932759760749831,0.8822911073718314,0.1545631824497667,271.0,Happiness,3.0,31.0,Conclusion,2024-12-09 14:07:00,2024-12-09 14:44:00,Unsuccessful,19.989075073571723,50.7415004294943,2.0,0.0
348.0,117.0,-2.455809958066397,-0.0538938274239443,0.7528141309030196,0.2268133434796592,961.0,Confusion,5.0,22.0,Introduction,2024-12-09 10:23:00,2024-12-09 10:53:00,Unsuccessful,7.724220828365318,25.932473048026576,1.0,1.0
349.0,186.0,-0.4194177608118025,0.0709446187340484,0.4470656806811715,0.5928629850293173,530.0,Boredom,2.0,47.0,Introduction,2024-12-09 12:11:00,2024-12-09 12:28:00,Unsuccessful,21.23253952416593,64.80850432907424,0.0,1.0
350.0,183.0,-0.3378355317375384,0.585984661341479,0.8016680268464553,0.3762275369452552,164.0,Happiness,5.0,27.0,Practice,2024-12-09 08:38:00,2024-12-09 09:07:00,Unsuccessful,17.52696278626509,33.98040714669595,2.0,2.0
351.0,174.0,-0.6122391451737377,-0.8638720166502588,0.8949149777625928,0.3145547671487229,388.0,Boredom,5.0,30.0,Conclusion,2024-12-09 09:53:00,2024-12-09 10:36:00,Unsuccessful,25.22722259495842,21.704050880392582,0.0,0.0
352.0,188.0,-0.0304220909818808,-0.7409711741762257,0.4365660814247372,0.1672791371730693,933.0,Interest,5.0,23.0,Introduction,2024-12-09 08:26:00,2024-12-09 08:44:00,Unsuccessful,62.66358983497257,21.66968343953086,3.0,1.0
353.0,168.0,0.1819229230461418,-0.2318152086834184,0.0793356947287016,0.0328393522517427,413.0,Boredom,2.0,46.0,Conclusion,2024-12-09 13:48:00,2024-12-09 14:28:00,Unsuccessful,11.71585498536386,16.80724978375754,0.0,0.0
354.0,123.0,-1.0677994730687423,1.413947275576847,0.163747083308587,0.0536574096978546,645.0,Confusion,3.0,49.0,Introduction,2024-12-09 10:25:00,2024-12-09 10:41:00,Unsuccessful,23.524136845258948,22.71588764080381,1.0,1.0
355.0,162.0,-0.1098461582699491,0.5066852171150745,0.4423985008519924,0.364025743432977,481.0,Happiness,4.0,42.0,Conclusion,2024-12-09 11:47:00,2024-12-09 12:37:00,Successful,42.551540144078366,36.8325271363497,2.0,0.0
356.0,196.0,0.4332010053627214,0.4174644650519737,0.111636970377326,0.5330146014519902,677.0,Happiness,3.0,31.0,Conclusion,2024-12-09 09:18:00,2024-12-09 09:58:00,Unsuccessful,12.009633056138378,34.216454568225345,2.0,0.0
357.0,149.0,-1.3925806982732498,-0.0012831082252276,0.1042065918584572,0.6585725109678016,814.0,Interest,4.0,25.0,Introduction,2024-12-09 12:03:00,2024-12-09 12:24:00,Unsuccessful,13.198381097825346,19.64005400059197,3.0,1.0
358.0,107.0,0.4878103200689994,-0.7958900600121175,0.5620299090818742,0.8840416573082158,869.0,Happiness,1.0,35.0,Introduction,2024-12-09 11:52:00,2024-12-09 12:24:00,Unsuccessful,18.221818599665696,26.112469434919927,2.0,1.0
359.0,193.0,-0.5929129003954323,2.6711491585000813,0.6124159338086296,0.8497120591043089,962.0,Interest,1.0,35.0,Practice,2024-12-09 10:41:00,2024-12-09 11:10:00,Unsuccessful,42.7599733144735,20.101599461413237,3.0,2.0
360.0,192.0,0.4405876508633143,0.369957593390647,0.5499635544816671,0.7888599319175462,587.0,Happiness,3.0,59.0,Practice,2024-12-09 12:27:00,2024-12-09 12:57:00,Unsuccessful,33.62882379311143,51.65409345489938,2.0,2.0
361.0,119.0,0.5372547404034362,0.2854694959010923,0.8940796422139864,0.3384939118061643,304.0,Boredom,2.0,36.0,Practice,2024-12-09 13:26:00,2024-12-09 14:21:00,Unsuccessful,28.970814381843613,37.13505892755564,0.0,2.0
362.0,195.0,-0.4762412775299197,-0.2817270255242914,0.1400320980336177,0.748636404403903,607.0,Interest,5.0,39.0,Introduction,2024-12-09 10:13:00,2024-12-09 10:39:00,Successful,29.87466323091168,25.314959076419687,3.0,1.0
363.0,144.0,-0.7580398144040478,-1.0291971442997554,0.7767162996501604,0.3717593517109842,358.0,Interest,2.0,39.0,Conclusion,2024-12-09 08:01:00,2024-12-09 08:41:00,Unsuccessful,44.49600290688918,43.10728915161135,3.0,0.0
364.0,124.0,1.7280039996309366,-1.012418600081978,0.6748448679198872,0.8588998093619123,552.0,Boredom,5.0,56.0,Conclusion,2024-12-09 10:11:00,2024-12-09 10:55:00,Successful,11.21417887349148,30.052133095697624,0.0,0.0
365.0,169.0,-0.1119481176577569,0.6267371388413103,0.3106347133076262,0.1532860671669598,793.0,Boredom,5.0,27.0,Introduction,2024-12-09 11:38:00,2024-12-09 11:53:00,Unsuccessful,28.226855168088157,8.616792173443812,0.0,1.0
366.0,142.0,0.1658587718656056,0.3812756927122961,0.4973522825618214,0.4100052601043574,401.0,Happiness,2.0,21.0,Practice,2024-12-09 10:59:00,2024-12-09 11:19:00,Unsuccessful,26.960750954448905,18.621961545242737,2.0,2.0
367.0,115.0,-0.6701440595433944,-0.2752427989273217,0.5120414870104478,0.1363724758442738,213.0,Interest,4.0,37.0,Introduction,2024-12-09 10:52:00,2024-12-09 11:22:00,Successful,51.29820488788665,18.988375747007908,3.0,1.0
368.0,146.0,-1.0813852915735624,0.3117445263036967,0.1999664982940786,0.6418216958213938,374.0,Boredom,2.0,21.0,Conclusion,2024-12-09 12:51:00,2024-12-09 13:17:00,Unsuccessful,34.21153945594837,27.408906320218325,0.0,0.0
369.0,127.0,0.3783843750112475,1.3364594567810737,0.4742321921476685,0.0253713198518529,137.0,Happiness,1.0,31.0,Introduction,2024-12-09 10:03:00,2024-12-09 10:30:00,Unsuccessful,44.349411533000726,16.233088773089932,2.0,1.0
370.0,198.0,-0.9975914958536232,-0.2436456623644683,0.4016080658966021,0.8147905440139456,584.0,Confusion,3.0,50.0,Conclusion,2024-12-09 13:06:00,2024-12-09 13:27:00,Unsuccessful,5.078902010242515,17.987259564237437,1.0,0.0
371.0,149.0,0.1941769211298225,0.7505483917433681,0.9712836945244432,0.5621305094658808,329.0,Confusion,2.0,16.0,Introduction,2024-12-09 10:45:00,2024-12-09 11:41:00,Unsuccessful,26.776579562133044,43.13192897493447,1.0,1.0
372.0,115.0,1.4274847603548084,-0.8213553037728358,0.1277344712610004,0.6361708665752361,742.0,Interest,1.0,28.0,Introduction,2024-12-09 13:26:00,2024-12-09 14:11:00,Unsuccessful,25.33246248232708,55.66133697758296,3.0,1.0
373.0,192.0,1.535788433218966,0.3550306120829641,0.4164195257493455,0.367216118523989,595.0,Happiness,3.0,40.0,Introduction,2024-12-09 11:42:00,2024-12-09 12:13:00,Unsuccessful,34.92957882065124,8.378813427311236,2.0,1.0
374.0,176.0,-1.5834542476540152,-0.3882909330503791,0.042138072821602,0.3730698119892848,379.0,Boredom,2.0,57.0,Introduction,2024-12-09 10:58:00,2024-12-09 11:34:00,Unsuccessful,57.45797334370652,33.481705435175925,0.0,1.0
375.0,177.0,-0.8647575565282565,0.3298842102202833,0.8507821076415669,0.9036617421442844,330.0,Boredom,3.0,33.0,Conclusion,2024-12-09 14:02:00,2024-12-09 14:28:00,Unsuccessful,31.55487428776708,25.53987671602221,0.0,0.0
376.0,159.0,-1.63707375241832,0.9058411577540992,0.1151381177159177,0.5365330817788012,549.0,Boredom,4.0,50.0,Introduction,2024-12-09 10:53:00,2024-12-09 11:12:00,Successful,28.97266249846619,56.248393861736,0.0,1.0
377.0,115.0,-1.2312408733526976,0.0126919170429892,0.3831769420007509,0.4625591068896271,858.0,Happiness,1.0,33.0,Practice,2024-12-09 13:34:00,2024-12-09 13:53:00,Unsuccessful,45.7664915409397,33.988243263669474,2.0,2.0
378.0,107.0,-1.7284843532416925,-1.132416066786937,0.3925968734637716,0.3399166912939134,162.0,Interest,1.0,58.0,Conclusion,2024-12-09 11:42:00,2024-12-09 12:16:00,Unsuccessful,8.657605232799865,19.687214893762125,3.0,0.0
379.0,125.0,-0.8212805553689283,-1.1319580148076147,0.9517733537667832,0.1945690775968067,289.0,Interest,4.0,58.0,Conclusion,2024-12-09 11:17:00,2024-12-09 12:06:00,Successful,58.64154285114544,35.68581108720587,3.0,0.0
380.0,139.0,0.1996523318579373,-0.6561909039918187,0.3693554989976524,0.9717306968145952,136.0,Confusion,4.0,59.0,Conclusion,2024-12-09 08:33:00,2024-12-09 09:10:00,Successful,65.49620097772713,41.38118281916455,1.0,0.0
381.0,179.0,-0.4808264781763382,-0.41240761972169,0.363402397891029,0.1564421104254987,687.0,Interest,4.0,15.0,Introduction,2024-12-09 08:12:00,2024-12-09 08:32:00,Unsuccessful,5.981911608617997,28.566064516038058,3.0,1.0
382.0,115.0,-0.963842651380868,1.617788653818124,0.4887633402208395,0.7170740745954168,245.0,Confusion,1.0,20.0,Practice,2024-12-09 09:44:00,2024-12-09 10:15:00,Unsuccessful,38.97527873507101,47.82199509763361,1.0,2.0
383.0,193.0,-0.6412573070784099,-0.4072899147709133,0.6482721970496372,0.6853953354625476,279.0,Happiness,2.0,23.0,Introduction,2024-12-09 08:15:00,2024-12-09 08:32:00,Unsuccessful,43.96355884435096,11.340487057420184,2.0,1.0
384.0,191.0,0.1390511984263029,2.002441771702379,0.9291530122693998,0.2862266129323508,696.0,Interest,1.0,55.0,Introduction,2024-12-09 10:15:00,2024-12-09 10:31:00,Unsuccessful,15.589893256899249,17.36281170475861,3.0,1.0
385.0,125.0,1.7764134121424031,0.0998870084737766,0.5722580512687941,0.5161968410850667,810.0,Confusion,1.0,43.0,Introduction,2024-12-09 12:27:00,2024-12-09 13:11:00,Unsuccessful,31.57930961008139,49.507692717577584,1.0,1.0
386.0,129.0,0.9155711556090644,-0.862557559861704,0.7655295484019298,0.1727014907579934,420.0,Interest,1.0,26.0,Conclusion,2024-12-09 10:18:00,2024-12-09 11:05:00,Unsuccessful,11.636580430431431,39.70747567242725,3.0,0.0
387.0,177.0,-0.3023238015092492,1.0905497110513822,0.0010241605788507,0.4050989971438176,983.0,Happiness,3.0,35.0,Introduction,2024-12-09 11:22:00,2024-12-09 12:00:00,Unsuccessful,20.968039678641517,16.590263279319792,2.0,1.0
388.0,178.0,-0.4858438227671561,0.738341398224582,0.0620122450781878,0.5590652053913914,961.0,Confusion,4.0,16.0,Introduction,2024-12-09 11:13:00,2024-12-09 11:57:00,Unsuccessful,5.789595971047228,60.74325874433217,1.0,1.0
389.0,177.0,1.4969592704210577,0.2646573786088738,0.5372536703288547,0.6121287217600644,115.0,Boredom,2.0,32.0,Practice,2024-12-09 12:12:00,2024-12-09 12:59:00,Unsuccessful,5.885187502230201,30.81391961015276,0.0,2.0
390.0,177.0,0.7558951967163446,-0.3611645993447941,0.455255175018454,0.3747458718785376,645.0,Confusion,2.0,55.0,Conclusion,2024-12-09 10:49:00,2024-12-09 11:45:00,Unsuccessful,32.965213889718385,47.94314146540087,1.0,0.0
391.0,180.0,0.9678418446188614,0.3873507306051444,0.5580860876558486,0.806003572014515,419.0,Happiness,3.0,39.0,Conclusion,2024-12-09 13:11:00,2024-12-09 13:49:00,Unsuccessful,31.86468123397648,28.36784340645396,2.0,0.0
392.0,140.0,1.0100947594685648,0.2111802442682589,0.5740781564021693,0.0690712090497128,996.0,Boredom,4.0,15.0,Introduction,2024-12-09 09:14:00,2024-12-09 09:50:00,Unsuccessful,49.65798836657539,43.42462757906255,0.0,1.0
393.0,176.0,-0.4205227235364321,-0.9031061638145262,0.6057044326200011,0.0042367730676058,125.0,Happiness,4.0,58.0,Introduction,2024-12-09 11:14:00,2024-12-09 11:38:00,Successful,64.79260040633024,33.05034273714662,2.0,1.0
394.0,122.0,0.2123587547480775,-0.7325144969663244,0.9659758274973396,0.0565224121990767,688.0,Happiness,4.0,56.0,Introduction,2024-12-09 13:34:00,2024-12-09 14:34:00,Successful,49.15533987059808,33.834746652646686,2.0,1.0
395.0,192.0,0.904005738000416,1.6323261850950948,0.7600944091466093,0.2882073182552378,878.0,Happiness,5.0,46.0,Conclusion,2024-12-09 13:42:00,2024-12-09 14:10:00,Successful,35.37203766335606,56.32083372387816,2.0,0.0
396.0,192.0,-0.3650883152916431,-1.000299887877228,0.5449300421068655,0.4258438614940555,739.0,Happiness,3.0,34.0,Introduction,2024-12-09 09:33:00,2024-12-09 10:31:00,Unsuccessful,15.998111894770242,21.68279907661632,2.0,1.0
397.0,181.0,1.604661493639868,0.120626807469723,0.4170000637676893,0.335912789142083,674.0,Interest,3.0,29.0,Introduction,2024-12-09 13:45:00,2024-12-09 14:08:00,Unsuccessful,34.65510754689226,21.225360768525576,3.0,1.0
398.0,127.0,0.299155667504268,-0.7838511829771624,0.033940512206481,0.4557357904573588,857.0,Confusion,5.0,22.0,Practice,2024-12-09 09:03:00,2024-12-09 09:21:00,Unsuccessful,34.2856263818558,26.88492300498384,1.0,2.0
399.0,189.0,-0.2479863299957875,0.2915390013300556,0.5096220820241217,0.2325416297528677,175.0,Boredom,3.0,39.0,Conclusion,2024-12-09 10:21:00,2024-12-09 11:20:00,Unsuccessful,44.56985598903399,23.088847572603846,0.0,0.0
400.0,135.0,0.2336485197822703,0.7394354531349395,0.2643135682359946,0.2306738396035561,612.0,Boredom,1.0,43.0,Introduction,2024-12-09 13:02:00,2024-12-09 13:19:00,Unsuccessful,33.08228900153901,49.55781736302783,0.0,1.0
401.0,197.0,0.8144463506252039,-0.1495933506084815,0.8167048522318913,0.7337479850389103,971.0,Happiness,1.0,45.0,Introduction,2024-12-09 08:43:00,2024-12-09 09:40:00,Unsuccessful,36.24848769991799,43.241683269722486,2.0,1.0
402.0,151.0,0.0310186187644984,-0.6678044396944307,0.930924780723292,0.1731180543626819,148.0,Confusion,2.0,31.0,Practice,2024-12-09 08:17:00,2024-12-09 09:09:00,Unsuccessful,36.73274933235973,37.834545975823154,1.0,2.0
403.0,104.0,0.6013137462770738,-0.3444035054166441,0.562752676595886,0.7117127014383425,920.0,Happiness,4.0,36.0,Practice,2024-12-09 13:50:00,2024-12-09 14:36:00,Successful,20.185267128047208,11.063241988172749,2.0,2.0
404.0,101.0,-0.9029391393868348,-0.6609652449945199,0.6063110187881273,0.5571095450012767,452.0,Happiness,5.0,53.0,Introduction,2024-12-09 13:02:00,2024-12-09 13:37:00,Successful,35.844352085277755,29.06751704170441,2.0,1.0
405.0,150.0,-0.9395981131761502,0.5761247423515582,0.277270921630555,0.5966202785971759,415.0,Boredom,1.0,19.0,Introduction,2024-12-09 08:03:00,2024-12-09 08:30:00,Unsuccessful,65.78021604057645,32.498370688417914,0.0,1.0
406.0,171.0,-1.988789146910618,0.9551236426234664,0.4529766533360855,0.807207701254227,615.0,Boredom,1.0,40.0,Introduction,2024-12-09 11:54:00,2024-12-09 12:29:00,Unsuccessful,6.488328602204263,58.777832744377854,0.0,1.0
407.0,130.0,-0.99008839122477,0.205504150138864,0.7216602936988687,0.407751887884435,250.0,Interest,3.0,35.0,Practice,2024-12-09 10:15:00,2024-12-09 11:14:00,Unsuccessful,31.07809873767429,44.548351925236894,3.0,2.0
408.0,163.0,1.2902805056000843,1.1689675992558266,0.3922781803311229,0.9190076821997772,367.0,Happiness,1.0,23.0,Introduction,2024-12-09 11:17:00,2024-12-09 11:43:00,Unsuccessful,28.9180624701438,48.20530321837487,2.0,1.0
409.0,112.0,0.7356561595784584,0.6222472189775273,0.6403180587156775,0.009322387573551,667.0,Boredom,1.0,47.0,Conclusion,2024-12-09 08:04:00,2024-12-09 08:30:00,Unsuccessful,34.55862168812943,41.868799266786056,0.0,0.0
410.0,149.0,-1.0822163097328168,-0.1140518905368021,0.1097271731653073,0.6754610665999236,725.0,Happiness,2.0,43.0,Conclusion,2024-12-09 12:49:00,2024-12-09 13:29:00,Unsuccessful,28.847462940976836,31.934745561676586,2.0,0.0
411.0,116.0,1.1904522795123975,-1.6926309083653814,0.4481147857462453,0.4776041252936062,908.0,Happiness,1.0,31.0,Practice,2024-12-09 10:47:00,2024-12-09 11:26:00,Unsuccessful,42.01827989674676,17.988334809362176,2.0,2.0
412.0,112.0,0.4518248352882383,-0.0050240268617712,0.4841065475445064,0.1113763308249661,947.0,Confusion,1.0,51.0,Conclusion,2024-12-09 14:45:00,2024-12-09 15:10:00,Unsuccessful,21.600618511909524,66.27099421476336,1.0,0.0
413.0,110.0,0.4113123920120709,0.2241283639824721,0.6793296050064912,0.7091708081477588,337.0,Confusion,5.0,38.0,Conclusion,2024-12-09 12:04:00,2024-12-09 12:53:00,Successful,42.04198415730581,23.07461450195072,1.0,0.0
414.0,196.0,0.5129767031758496,-0.0011104763233539,0.5329827670935017,0.7653197101061716,366.0,Boredom,4.0,26.0,Practice,2024-12-09 10:01:00,2024-12-09 10:57:00,Unsuccessful,11.230909257813726,41.136530615315024,0.0,2.0
415.0,187.0,0.4307682134762217,0.187601872226558,0.8373062636947732,0.971168825080206,476.0,Interest,5.0,31.0,Conclusion,2024-12-09 10:15:00,2024-12-09 11:15:00,Successful,8.826261891479673,46.02821607948152,3.0,0.0
416.0,126.0,0.2686013988947227,-0.2128976616434649,0.6290242126868721,0.6317006389760519,874.0,Interest,5.0,53.0,Practice,2024-12-09 12:59:00,2024-12-09 13:28:00,Successful,20.680092965255778,40.93025884089214,3.0,2.0
417.0,135.0,-0.7034652575609869,-1.0047782716576563,0.6602924583494676,0.5851193021431152,468.0,Interest,1.0,34.0,Conclusion,2024-12-09 12:20:00,2024-12-09 12:58:00,Unsuccessful,6.16717923110798,50.98307237483206,3.0,0.0
418.0,102.0,-0.0231909472311974,-2.2016922440602373,0.9910109829687576,0.0164148853808739,327.0,Interest,4.0,58.0,Practice,2024-12-09 14:25:00,2024-12-09 15:14:00,Successful,17.569621493729677,48.15582852251851,3.0,2.0
419.0,124.0,-0.0073441363736434,0.6169497771109769,0.3993693715693995,0.9549475178647568,866.0,Confusion,2.0,43.0,Introduction,2024-12-09 10:43:00,2024-12-09 11:26:00,Unsuccessful,28.05220568710595,34.2912417667255,1.0,1.0
420.0,153.0,-0.7180276062270046,-0.758735099606118,0.7220470086622309,0.794787853878045,399.0,Happiness,4.0,15.0,Conclusion,2024-12-09 10:37:00,2024-12-09 10:53:00,Unsuccessful,19.95831106178516,17.286774253329998,2.0,0.0
421.0,119.0,1.965288524187501,0.6516725287907408,0.8918069773566607,0.6838945807929835,961.0,Confusion,4.0,31.0,Introduction,2024-12-09 08:27:00,2024-12-09 09:21:00,Successful,33.71135049460359,31.78859352061641,1.0,1.0
422.0,113.0,-0.1682981361138099,0.7486380062796079,0.5354370026513818,0.7467241902546992,113.0,Happiness,3.0,41.0,Conclusion,2024-12-09 13:59:00,2024-12-09 14:47:00,Unsuccessful,49.878609483279696,34.09764305267021,2.0,0.0
423.0,130.0,-1.2643983097773253,-0.5567128873348216,0.0627054747047932,0.1842956421673645,389.0,Confusion,3.0,46.0,Conclusion,2024-12-09 08:33:00,2024-12-09 09:28:00,Unsuccessful,44.05445254468422,44.55578475989528,1.0,0.0
424.0,169.0,1.913687323164008,0.9917177619693294,0.5979172256651523,0.5165635567385991,935.0,Boredom,4.0,47.0,Introduction,2024-12-09 08:24:00,2024-12-09 08:39:00,Successful,51.54239993138,44.08413534515974,0.0,1.0
425.0,115.0,-2.128264396667398,0.1834821930109884,0.3982658631379816,0.6872869954286446,820.0,Happiness,3.0,29.0,Conclusion,2024-12-09 10:03:00,2024-12-09 10:38:00,Unsuccessful,50.46804961837647,44.75829260321208,2.0,0.0
426.0,161.0,0.784946122003322,0.565989595893935,0.6815433834685548,0.4888367730298549,672.0,Happiness,1.0,33.0,Practice,2024-12-09 13:54:00,2024-12-09 14:10:00,Unsuccessful,7.389521476481194,51.9907635966096,2.0,2.0
427.0,109.0,0.3872816986064142,0.0386283576161849,0.0612308484875422,0.0892768129169301,548.0,Boredom,1.0,31.0,Conclusion,2024-12-09 12:45:00,2024-12-09 13:08:00,Unsuccessful,4.149670939354221,31.246108190158008,0.0,0.0
428.0,198.0,-0.027875383784452,-0.1352829128328918,0.8045492533482494,0.1245169488447303,943.0,Happiness,1.0,30.0,Practice,2024-12-09 14:55:00,2024-12-09 15:27:00,Unsuccessful,20.070794802058128,45.36979846692799,2.0,2.0
429.0,185.0,0.3863862092479542,-0.6824846318750851,0.0658856944728175,0.4777254089250421,476.0,Interest,1.0,17.0,Conclusion,2024-12-09 13:45:00,2024-12-09 14:42:00,Unsuccessful,43.73382771390568,43.014458496746585,3.0,0.0
430.0,198.0,-1.4811199311920311,1.0049377846467848,0.0613114807770114,0.3658374953627363,227.0,Happiness,1.0,26.0,Introduction,2024-12-09 09:47:00,2024-12-09 10:04:00,Unsuccessful,43.53284505148201,21.40156837174401,2.0,1.0
431.0,185.0,-0.5551091404604971,-0.5650192409832597,0.5606202566538248,0.1721251706268884,960.0,Happiness,4.0,54.0,Practice,2024-12-09 12:04:00,2024-12-09 12:21:00,Successful,55.839545301104366,10.625629080770771,2.0,2.0
